price,brand,model,year,mileage,color,state
10800,nissan,door,2017,41729.0,blue,florida
22300,nissan,titan,2017,17195.0,white,texas
8300,nissan,sedan,2018,43064.0,gray,california
8300,nissan,sedan,2018,47510.0,gray,california
8000,nissan,sedan,2018,52571.0,gray,california
15200,nissan,frontier,2018,12129.0,black,alabama
6700,nissan,sedan,2017,62280.0,white,california
7500,nissan,door,2017,74859.0,gray,connecticut
10500,nissan,door,2017,59508.0,black,connecticut
8400,nissan,juke,2017,58529.0,white,connecticut
7000,nissan,door,2015,24396.0,black,florida
25500,nissan,armada,2020,10317.0,black,california
4100,nissan,door,2017,37619.0,black,florida
13900,nissan,altima,2020,15160.0,black,california
1900,nissan,door,2015,91898.0,black,florida
14700,nissan,pathfinder,2017,31198.0,white,connecticut
1900,nissan,door,2013,144015.0,blue,ohio
18800,nissan,titan,2017,15621.0,white,missouri
7800,nissan,versa,2018,54815.0,red,california
13500,nissan,door,2016,53011.0,red,louisiana
8000,nissan,versa,2018,56255.0,silver,california
3300,nissan,door,2013,100225.0,gray,louisiana
7200,nissan,sentra,2017,54117.0,silver,connecticut
8000,nissan,door,2017,54119.0,gray,california
1280,nissan,door,2012,162176.0,black,indiana
14000,nissan,rogue,2018,37655.0,white,florida
3500,nissan,door,2015,101178.0,gray,california
600,nissan,door,2012,206142.0,silver,kansas
12500,nissan,sport,2018,43187.0,gray,california
5800,nissan,door,2013,105590.0,gray,texas
8000,nissan,versa,2018,53903.0,gray,california
2200,nissan,door,2015,73382.0,tan,texas
8300,nissan,versa,2018,48977.0,white,california
7500,nissan,door,2016,77504.0,blue,missouri
8000,nissan,versa,2018,50871.0,blue,california
3500,nissan,door,2012,107734.0,silver,missouri
8000,nissan,versa,2018,53098.0,white,california
2000,nissan,door,2012,159990.0,burgundy,oklahoma
7800,nissan,versa,2018,51552.0,red,california
8000,nissan,versa,2018,54692.0,white,california
18500,nissan,frontier,2019,18611.0,white,california
8000,nissan,versa,2018,51654.0,blue,california
18300,nissan,frontier,2019,24046.0,white,california
7500,nissan,versa,2018,65184.0,red,california
29800,nissan,armada,2019,37398.0,blue,california
21100,nissan,rogue,2020,19597.0,silver,south carolina
16200,nissan,rogue,2019,34122.0,silver,california
6998,nissan,doors,2015,43651.0,super black,vermont
14700,nissan,rogue,2020,15387.0,gray,pennsylvania
19000,nissan,cargo,2020,264.0,black,california
7500,nissan,door,2016,58126.0,black,texas
7998,nissan,doors,2015,62921.0,cayenne red,vermont
10999,nissan,doors,2015,43279.0,super black,massachusetts
2900,nissan,door,2012,117844.0,gray,north carolina
8495,nissan,doors,2015,45043.0,morningsky blue,new hampshire
19925,nissan,murano,2016,42837.0,gray,alabama
9500,nissan,sentra,2018,42782.0,black,new jersey
12750,nissan,doors,2015,24629.0,pearl white,massachusetts
22800,nissan,door,2015,35902.0,blue,alabama
11621,nissan,doors,2015,12840.0,glacier white,rhode island
11590,nissan,doors,2015,63933.0,cayenne red,new hampshire
4700,nissan,door,2012,100079.0,black,alabama
11390,nissan,doors,2015,37953.0,super black,new york
14500,nissan,rogue,2017,8677.0,blue,tennessee
12000,nissan,rogue,2020,11583.0,blue,ohio
15000,nissan,altima,2020,14320.0,blue,ohio
7500,nissan,door,2016,19723.0,black,georgia
28000,nissan,armada,2018,29554.0,gray,pennsylvania
17500,nissan,maxima,2018,39309.0,black,pennsylvania
18000,nissan,maxima,2018,34951.0,silver,pennsylvania
13200,nissan,sport,2018,35870.0,black,pennsylvania
17000,nissan,altima,2018,44423.0,gray,texas
6700,nissan,xterra,2012,92982.0,black,georgia
23300,nissan,murano,2018,36844.0,white,texas
26800,nissan,titan,2018,33605.0,white,new mexico
18200,nissan,sport,2018,28009.0,black,tennessee
18700,nissan,rogue,2018,41366.0,silver,virginia
12900,nissan,door,2016,98354.0,red,new jersey
16000,nissan,rogue,2018,39598.0,no_color,virginia
19400,nissan,rogue,2020,21009.0,black,minnesota
10900,nissan,sentra,2018,28880.0,silver,tennessee
15800,nissan,sport,2018,28626.0,black,virginia
19800,nissan,rogue,2020,14850.0,silver,minnesota
19000,nissan,rogue,2018,41096.0,black,virginia
18000,nissan,rogue,2020,12748.0,black,minnesota
19800,nissan,rogue,2020,14531.0,blue,minnesota
19700,nissan,rogue,2020,15931.0,black,minnesota
20100,nissan,rogue,2020,10875.0,blue,minnesota
19700,nissan,frontier,2019,31172.0,silver,minnesota
23400,nissan,frontier,2019,16248.0,white,minnesota
23300,nissan,frontier,2019,18137.0,black,minnesota
17500,nissan,altima,2019,25664.0,black,minnesota
17100,nissan,altima,2019,31026.0,black,minnesota
15800,nissan,altima,2019,41287.0,silver,minnesota
13600,nissan,altima,2019,43612.0,black,minnesota
14400,nissan,altima,2019,29545.0,black,minnesota
19800,nissan,frontier,2019,24303.0,silver,minnesota
17200,nissan,altima,2019,29661.0,gray,minnesota
20300,nissan,frontier,2019,18857.0,silver,minnesota
20500,nissan,frontier,2019,14470.0,gray,minnesota
16500,nissan,altima,2019,42364.0,silver,minnesota
16000,nissan,altima,2019,37108.0,black,minnesota
14600,nissan,altima,2019,26432.0,blue,minnesota
16300,nissan,rogue,2019,24174.0,white,minnesota
15400,nissan,sport,2019,30756.0,silver,minnesota
15800,nissan,rogue,2019,32473.0,blue,minnesota
15800,nissan,sport,2019,22947.0,blue,minnesota
21400,nissan,murano,2018,17127.0,white,georgia
15300,nissan,kicks,2019,20793.0,gray,minnesota
20100,nissan,pathfinder,2019,32519.0,black,minnesota
11300,nissan,sentra,2019,26930.0,gray,minnesota
10700,nissan,sentra,2019,40839.0,black,minnesota
16000,nissan,rogue,2018,44732.0,no_color,south carolina
16600,nissan,rogue,2019,19292.0,white,minnesota
15800,nissan,sport,2019,24155.0,gray,minnesota
11600,nissan,sentra,2019,33369.0,black,minnesota
15000,nissan,rogue,2017,28918.0,red,virginia
17600,nissan,rogue,2019,21623.0,blue,minnesota
36300,nissan,xd,2017,16224.0,white,virginia
15600,nissan,sport,2019,26406.0,silver,minnesota
14000,nissan,rogue,2017,27790.0,green,virginia
16600,nissan,rogue,2019,19182.0,black,minnesota
12600,nissan,sentra,2017,11837.0,gray,tennessee
20900,nissan,pathfinder,2019,21774.0,black,minnesota
12700,nissan,door,2017,17738.0,black,tennessee
15600,nissan,sport,2019,27206.0,white,minnesota
18900,nissan,rogue,2019,20508.0,silver,minnesota
15700,nissan,sport,2019,24987.0,blue,minnesota
21900,nissan,pathfinder,2019,21273.0,gray,minnesota
21700,nissan,pathfinder,2019,23863.0,black,minnesota
14600,nissan,rogue,2016,31566.0,gray,virginia
12000,nissan,sentra,2019,25261.0,gray,minnesota
21000,nissan,pathfinder,2019,20628.0,silver,minnesota
12500,nissan,door,2017,48765.0,blue,pennsylvania
15900,nissan,rogue,2019,30645.0,silver,minnesota
11800,nissan,door,2017,60158.0,red,pennsylvania
9900,nissan,versa,2019,39985.0,blue,minnesota
10600,nissan,sentra,2018,39208.0,black,minnesota
10100,nissan,sentra,2018,45080.0,black,minnesota
13300,nissan,sport,2018,39247.0,gray,minnesota
10100,nissan,sentra,2018,46382.0,white,minnesota
10300,nissan,sentra,2018,39893.0,black,minnesota
10300,nissan,sentra,2018,41203.0,gray,minnesota
10300,nissan,sentra,2018,40648.0,blue,minnesota
24000,nissan,murano,2018,31551.0,gray,minnesota
10400,nissan,sentra,2018,38761.0,gray,minnesota
10200,nissan,sentra,2018,42838.0,gray,minnesota
9500,nissan,versa,2018,41557.0,blue,minnesota
10500,nissan,sentra,2018,41136.0,black,minnesota
10500,nissan,sentra,2018,41141.0,silver,minnesota
3500,nissan,door,2016,115716.0,blue,pennsylvania
9300,nissan,versa,2018,52260.0,black,minnesota
14100,nissan,rogue,2016,22041.0,silver,pennsylvania
2425,nissan,door,2012,161836.0,black,tennessee
925,nissan,door,2012,83720.0,silver,tennessee
11000,nissan,rogue,2016,37605.0,black,pennsylvania
11000,nissan,rogue,2016,63738.0,green,pennsylvania
2100,nissan,door,2013,155704.0,silver,tennessee
800,nissan,door,2012,234792.0,black,florida
20400,nissan,pathfinder,2018,24143.0,silver,south carolina
375,nissan,door,2017,1.0,red,north carolina
3000,nissan,door,2015,132655.0,beige,pennsylvania
15100,nissan,rogue,2017,28079.0,gray,south carolina
4000,nissan,door,2015,74906.0,silver,north carolina
19500,nissan,door,2017,53155.0,gray,south carolina
22600,nissan,titan,2017,94258.0,gray,south carolina
6500,nissan,door,2014,65620.0,white,pennsylvania
11800,nissan,door,2012,92878.0,gray,pennsylvania
20500,nissan,pathfinder,2017,25918.0,white,missouri
14200,nissan,rogue,2018,37830.0,black,ohio
22000,nissan,frontier,2018,13875.0,white,ohio
16200,nissan,frontier,2018,6024.0,silver,ohio
4800,nissan,door,2016,76789.0,gray,texas
16000,nissan,sport,2018,30409.0,black,ohio
14300,nissan,sport,2018,44864.0,gray,ohio
16800,nissan,pathfinder,2019,42397.0,silver,florida
11900,nissan,sentra,2018,16778.0,gray,ohio
3000,nissan,door,2015,99767.0,gray,south carolina
15000,nissan,rogue,2019,34692.0,gray,florida
15200,nissan,rogue,2019,30721.0,gray,florida
18000,nissan,door,2017,53376.0,black,ohio
22700,nissan,nvp,2016,21282.0,white,ohio
3800,nissan,door,2015,81699.0,blue,texas
5475,nissan,door,2018,33048.0,black,connecticut
11400,nissan,sentra,2018,10372.0,blue,illinois
28100,nissan,pathfinder,2018,8889.0,silver,illinois
3500,nissan,sentra,2017,127780.0,gray,illinois
15200,nissan,murano,2016,59640.0,orange,illinois
1950,nissan,door,2015,83975.0,blue,california
13400,nissan,rogue,2016,46178.0,black,illinois
12500,nissan,altima,2018,34460.0,gray,florida
16500,nissan,pathfinder,2018,30594.0,black,florida
16500,nissan,pathfinder,2018,39817.0,silver,florida
16500,nissan,pathfinder,2018,40419.0,black,florida
13900,nissan,rogue,2018,35493.0,black,florida
13900,nissan,rogue,2018,37073.0,gray,florida
1500,nissan,door,2013,98384.0,black,maryland
16500,nissan,pathfinder,2018,34640.0,white,florida
13900,nissan,rogue,2018,38760.0,white,florida
16500,nissan,pathfinder,2018,34841.0,black,florida
13900,nissan,rogue,2018,35065.0,gray,florida
12400,nissan,altima,2018,37741.0,black,florida
13000,nissan,altima,2018,27488.0,gray,florida
16500,nissan,pathfinder,2018,37452.0,gray,florida
13900,nissan,rogue,2018,39797.0,black,florida
16500,nissan,pathfinder,2018,36714.0,black,florida
13900,nissan,rogue,2018,36207.0,black,florida
13900,nissan,rogue,2018,38563.0,black,florida
13900,nissan,rogue,2018,39885.0,silver,florida
12100,nissan,altima,2018,41852.0,silver,florida
16500,nissan,pathfinder,2018,39454.0,silver,florida
16500,nissan,pathfinder,2018,40203.0,blue,florida
13900,nissan,rogue,2018,34547.0,white,florida
3700,nissan,door,2015,75858.0,silver,illinois
18800,nissan,pathfinder,2019,31123.0,white,north carolina
9200,nissan,versa,2018,33808.0,black,florida
30100,nissan,titan,2019,30599.0,black,north carolina
9200,nissan,versa,2018,33931.0,black,florida
11100,nissan,sentra,2019,40359.0,black,north carolina
13900,nissan,rogue,2018,44313.0,white,florida
9100,nissan,versa,2018,33078.0,black,florida
22800,nissan,frontier,2019,24320.0,black,illinois
13900,nissan,rogue,2018,42502.0,black,florida
12600,nissan,altima,2019,33497.0,gray,california
9200,nissan,versa,2018,39577.0,silver,florida
12100,nissan,altima,2019,36974.0,gray,california
9200,nissan,versa,2018,41220.0,black,florida
2300,nissan,frontier,2019,1.0,silver,california
13900,nissan,rogue,2018,41539.0,black,florida
9500,nissan,sentra,2019,19646.0,black,california
13900,nissan,rogue,2018,39924.0,white,florida
1700,nissan,note,2019,33279.0,red,california
13900,nissan,rogue,2018,40259.0,gray,florida
10400,nissan,sentra,2019,25264.0,blue,california
9200,nissan,versa,2018,35677.0,black,florida
7400,nissan,versa,2019,35511.0,black,california
9200,nissan,versa,2018,33027.0,black,florida
7800,nissan,versa,2019,23609.0,red,california
9200,nissan,versa,2018,34553.0,silver,florida
9200,nissan,versa,2018,31594.0,silver,florida
9200,nissan,versa,2018,32557.0,black,florida
9200,nissan,versa,2018,31371.0,silver,florida
